2395.txt,be used as,he and wu proposed a data alignment framework in the euclidean space where the covariance matrices were aligned between different subjects and could be used as features for classification,O O O O O O O O O O O O O O O O O O O O O O O B I I O O O,PRP CC NN VBD DT NN NN NN IN DT JJ NN WRB DT NN NNS VBD VBN IN JJ NNS CC MD VB VBN IN NNS IN NN
2398.txt,give an overview of,then we give an overview of the architecture of our method and illustrate the proposed method in detail,O O B I I I O O O O O O O O O O O O,RB PRP VBP DT NN IN DT NN IN PRP$ NN CC VB DT VBN NN IN NN
2400.txt,are drawn from,intuitively such features are drawn from different distributions for source and target domains since the marginal distribution discrepancy of the raw data is tremendous between different domains,O O O B I I O O O O O O O O O O O O O O O O O O O O O,RB JJ NNS VBP VBN IN JJ NNS IN NN CC NN NNS IN DT JJ NN NN IN DT JJ NN VBZ JJ IN JJ NNS
2401.txt,it is quite difficult to,in this way it is quite difficult to simultaneously leverage the useful information from source features and target features to train the classifier,O O O B I I I I O O O O O O O O O O O O O O O,IN DT NN PRP VBZ RB JJ TO RB NN DT JJ NN IN NN NNS CC NN NNS TO VB DT NN
2404.txt,be used to,then the deep features learned from both domains can be used to train the classifier,O O O O O O O O O B I I O O O,RB DT JJ NNS VBN IN DT NNS MD VB VBN TO VB DT NN
2405.txt,as shown in,at the test time as shown in fig,O O O O B I I O,IN DT NN NN IN VBN IN NN
2408.txt,consists of,the proposed model consists of three components including a feature extractor a classifier and a domain discriminator,O O O B I O O O O O O O O O O O O,DT VBN NN VBZ IN CD NNS VBG DT NN NN DT NN CC DT NN NN
2409.txt,take advantage of,we first adopt a siamese like structure to take advantage of data from both domains,O O O O O O O O B I I O O O O,PRP RB VB DT NN IN NN TO VB NN IN NNS IN DT NNS
2411.txt,due to,however the features learned are different between source and target domains due to the marginal distribution shift caused by fatigue or distraction of subjects during signal collection,O O O O O O O O O O O B I O O O O O O O O O O O O O O,RB DT NNS VBN VBP JJ IN NN CC NN NNS JJ TO DT JJ NN NN VBN IN NN CC NN IN NNS IN NN NN
2413.txt,are composed of,especially the first two layers of the feature extractor are composed of two 1 d convolutional layers to learn the temporal and spatial feature representations respectively,O O O O O O O O O B I I O O O O O O O O O O O O O O,RB DT JJ CD NNS IN DT NN NN VBP VBN IN CD CD NN JJ NNS TO VB DT JJ CC JJ NN NNS RB
2414.txt,is applied to,for temporal convolution a kernel size of 25 is applied to deal with the continuous and extensive series,O O O O O O O O B I I O O O O O O O,IN JJ NN DT NN NN IN CD VBZ VBN TO VB IN DT JJ CC JJ NN
2415.txt,it is much larger than,it is much larger than the one that is usually used 3 3 in image classification task allowing for a larger range of temporal transformations in this layer,B I I I I O O O O O O O O O O O O O O O O O O O O O O O,PRP VBZ RB JJR IN DT NN WDT VBZ RB VBN CD CD IN NN NN NN VBG IN DT JJR NN IN JJ NNS IN DT NN
2416.txt,is engaged to,for spatial convolution a kernel size of the same number of electrode channels c is engaged to fuse the spatial information from all input electrodes,O O O O O O O O O O O O O O B I I O O O O O O O O,IN JJ NN DT NN NN IN DT JJ NN IN NN NNS NN VBZ VBN TO NN DT JJ NN IN DT NN NNS
2418.txt,is applied to,afterward an average pooling layer of size 75 is applied to avoid overfitting and learn the invariant features,O O O O O O O O B I I O O O O O O O,RB DT JJ VBG NN IN NN CD VBZ VBN TO VB NN CC VB DT JJ NNS
2419.txt,is connected to,finally a fully connected layer is connected to generate a deep representation,O O O O O B I I O O O O,RB DT RB VBN NN VBZ VBN TO VB DT JJ NN
2420.txt,are shown in,the details of the feature extractor are shown in table i,O O O O O O B I I O O,DT NNS IN DT NN NN VBP VBN IN NN FW
2421.txt,is applied to,therefore the classification performance may be deteriorated if the classifier trained only with the source domain is applied to target data directly,O O O O O O O O O O O O O O O O B I I O O O,RB DT NN NN MD VB VBN IN DT NN VBD RB IN DT NN NN VBZ VBN TO NN NNS RB
2426.txt,at the same time,during the learning process the discriminator distinguishes the features learned from which domain at the same time the feature extractor learns to map the eeg input from both domains into a latent common space,O O O O O O O O O O O O O B I I I O O O O O O O O O O O O O O O O O,IN DT NN NN DT NN VBZ DT NNS VBN IN WDT NN IN DT JJ NN DT NN NN VBZ TO VB DT NN NN IN DT NNS IN DT JJ JJ NN
2427.txt,is able to,finally the feature extractor is able to fool the discriminator such that the domain discriminator fails to distinguish the origin of the extracted features,O O O O B I I O O O O O O O O O O O O O O O O O,RB DT NN NN VBZ JJ TO VB DT NN JJ IN DT NN NN VBZ TO VB DT NN IN DT VBN NNS
2428.txt,be used to,in this way the marginal distribution discrepancy of the latent features is alleviated so that the learned features from both domains can be used to train the same classifier,O O O O O O O O O O O O O O O O O O O O O O B I I O O O O,IN DT NN DT JJ NN NN IN DT JJ NNS VBZ VBN IN IN DT VBN NNS IN DT NNS MD VB VBN TO VB DT JJ NN
2431.txt,consists of,the domain discriminator consists of four fc layers with size of 64 32 16 and 1 respectively,O O O B I O O O O O O O O O O O O,DT NN NN VBZ IN CD NN NNS IN NN IN CD CD CD CC CD RB
2434.txt,to be specific,to be specific we iteratively train these three modules in two alternative steps and update the parameters according to the chain rule in deep learning methods,B I I O O O O O O O O O O O O O O O O O O O O O O O,TO VB JJ PRP RB VBP DT CD NNS IN CD JJ NNS CC VB DT NNS VBG TO DT NN NN IN JJ NN NNS
2436.txt,are adopted to,during training several loss functions are adopted to measure the difference between network predictions and the given ground truth,O O O O O B I I O O O O O O O O O O O,IN NN JJ NN NNS VBP VBN TO VB DT NN IN NN NNS CC DT VBN NN NN
2438.txt,are carried on,the domain adaptation operations are carried on the deep representation space generated by the feature extractor,O O O O B I I O O O O O O O O O,DT NN NN NNS VBP VBN IN DT JJ NN NN VBN IN DT NN NN
2439.txt,is given as follows,we adopt a least squared adversarial loss to update the discriminator whose formulation is given as follows,O O O O O O O O O O O O O B I I I,PRP VBP DT JJS VBN JJ NN TO VB DT NN WP$ NN VBZ VBN IN VBZ
2442.txt,compare with,we compare our method with several state of the art methods that demonstrate satisfactory performance on these two data sets,O B O O I O O O O O O O O O O O O O O O,PRP VBP PRP$ NN IN JJ NN IN DT NN NNS WDT VBP JJ NN IN DT CD NNS NNS
2443.txt,with respect to,finally we perform an ablation study of the proposed method with respect to the model hyperparameters,O O O O O O O O O O B I I O O O,RB PRP VBP DT NN NN IN DT VBN NN IN NN TO DT NN NNS
2447.txt,were collected with,for each subject two sessions of data were collected with 288 trials for each session,O O O O O O O B I I O O O O O,IN DT JJ CD NNS IN NNS VBD VBN IN CD NNS IN DT NN
2448.txt,were used for,here the mi data in the first session were used for training and those in the second session were used for the test,O O O O O O O O B I I O O O O O O O O O O O O,RB DT NN NNS IN DT JJ NN VBD VBN IN NN CC DT IN DT JJ NN VBD VBN IN DT NN
2453.txt,were used for,the data in the first three sessions were used for training and the rest were used for tests,O O O O O O O B I I O O O O O O O O,DT NNS IN DT JJ CD NNS VBD VBN IN NN CC DT NN VBD VBN IN NNS
2457.txt,has a learning rate of,we train our dnns with adam optimizer which has a learning rate of 0 0002,O O O O O O O O B I I I I O O,PRP VBP PRP$ NNS IN NN NN WDT VBZ DT NN NN IN CD CD
2460.txt,is observed in,we early terminate the training if no improvement in the training set is observed in ten iterations to avoid overfitting,O O O O O O O O O O O O B I I O O O O O,PRP RB VBP DT NN IN DT NN IN DT NN NN VBZ VBN IN CD NNS TO VB NN
2461.txt,according to,note that the training and test sets are split according to the competition guideline making the comparison fair for all methods,O O O O O O O O O B I O O O O O O O O O O,NN IN DT NN CC NN NNS VBP VBN VBG TO DT NN NN VBG DT NN NN IN DT NNS
2464.txt,has superior performance in,the proposed method has superior performance in both mean accuracy and kappa values,O O O B I I I O O O O O O,DT VBN NN VBZ JJ NN IN CC JJ NN CC NN NNS
2465.txt,such as,the deep learning methods including convnet c2cm and ours outperform the traditional methods such as fbcsp,O O O O O O O O O O O O O B I O,DT JJ NN NNS VBG FW FW CC PRP VBP DT JJ NNS JJ IN NN
2466.txt,it indicates that,it indicates that the dnns are able to learn the discriminative features for classification,B I I O O O O O O O O O O O,PRP VBZ IN DT NNS VBP JJ TO VB DT JJ NNS IN NN
2467.txt,on the contrary,on the contrary both traditional feature extraction methods with domain adaptation,B I I O O O O O O O O,IN DT JJ CC JJ NN NN NNS IN NN NN
2469.txt,as close as possible,for example ccsp assumes that the spatial filter of different subjects should be as close as possible and estimates the covariance matrix by shrinking it toward the mean of other subjects,O O O O O O O O O O O O O B I I I O O O O O O O O O O O O O O,IN NN NN VBZ IN DT JJ NN IN JJ NNS MD VB RB JJ IN JJ CC VBZ DT NN NN IN VBG PRP IN DT NN IN JJ NNS
2472.txt,in addition,in addition almost all compared methods including fbcsp smm c2cm bo ccsp and sscsp separately optimize the feature extraction and classification by minimizing different objective functions,B I O O O O O O O O O O O O O O O O O O O O O O O O,IN NN RB DT VBN NNS VBG JJ NN NN NN NN CC NN RB VBP DT NN NN CC NN IN VBG JJ JJ NNS
2473.txt,be optimized for,the extracted features may not be optimized for the subsequent classification,O O O O O B I I O O O,DT VBN NNS MD RB VB VBN IN DT JJ NN
2474.txt,achieve the best performance,therefore our method which not only learns the discriminative features and classifiers in an end to end optimization paradigm but also leverages information from other domains with an adversarial learning scheme can achieve the best performance,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B I I I,RB PRP$ NN WDT RB RB VBZ DT JJ NNS CC NNS IN DT NN TO VB NN NN CC RB VBZ NN IN JJ NNS IN DT JJ NN NN MD VB DT JJS NN
2475.txt,such as,it finetunes the deep architecture parameters for each subject such as kernel size and hidden nodes while ours holds the same model architecture and parameters making it practical for real online bci applications,O O O O O O O O O B I O O O O O O O O O O O O O O O O O O O O O O,PRP VBZ DT JJ NN NNS IN DT NN JJ IN NN NN CC JJ NNS IN PRP VBZ DT JJ NN NN CC NNS VBG PRP JJ IN JJ JJ NN NNS
2477.txt,are reported in,the results of classification accuracy on each subject with an average score of accuracy are reported in table iii,O O O O O O O O O O O O O O B I I O O,DT NNS IN NN NN IN DT NN IN DT JJ NN IN NN VBP VBN IN NN LS
2478.txt,it indicates that,it indicates that cnn with domain adaptation in an end to end paradigm is effective for eeg classification,B I I O O O O O O O O O O O O O O O,PRP VBZ IN NN IN NN NN IN DT NN TO VB NN VBZ JJ IN NN NN
2481.txt,such as,we also notice that taking fbcsp as a baseline the techniques with handcrafted features such as smm and ssmm outperform fbcsp on data set iia but are beaten on data set iib,O O O O O O O O O O O O O O B I O O O O O O O O O O O O O O O O,PRP RB VBP IN VBG NN IN DT NN DT NNS IN JJ NNS JJ IN NN CC NN JJ NN IN NN NN NN CC VBP VBN IN NN NN NN
2482.txt,it shows that,it shows that the handcrafted features extracted with expert knowledge may not have enough generalization ability,B I I O O O O O O O O O O O O O,PRP VBZ IN DT JJ NNS VBN IN NN NN MD RB VB JJ NN NN
2484.txt,the significance of,we conduct the following experiments to study the parameter settings and demonstrate the significance of the adversarial loss and the center loss used in the proposed method,O O O O O O O O O O O O B I I O O O O O O O O O O O O,PRP VBP DT JJ NNS TO VB DT NN NNS CC VBP DT NN IN DT JJ NN CC DT NN NN VBN IN DT VBN NN
2485.txt,in addition,in addition we also evaluate the pseudolabel strategy when the labels in the target domain are absent,B I O O O O O O O O O O O O O O O,IN NN PRP RB VBP DT NN NN WRB DT NNS IN DT NN NN VBP JJ
2490.txt,is inferior compared with,the overall performance is inferior compared with those,O O O B I I I O,DT JJ NN VBZ JJ VBN IN DT
2491.txt,it is observed that,it is observed that the performance suffers from serious degradation for those subjects whose eeg signals have a poor signal to noise ratio while for the rest subjects the average accuracy of our method has a competitive advantage against those of the other state of the art methods,B I I I O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,PRP VBZ VBN IN DT NN VBZ IN JJ NN IN DT NNS WP$ NN NNS VBP DT JJ NN TO NN NN IN IN DT NN VBZ DT JJ NN IN PRP$ NN VBZ DT JJ NN IN DT IN DT JJ NN IN DT NN NNS
2492.txt,it illustrates that,it illustrates that for the subject with high snr eeg signals our deep model can achieve satisfactory results with little training data while for those with eeg data of poor quality,B I I O O O O O O O O O O O O O O O O O O O O O O O O O O O O,PRP VBZ IN IN DT NN IN JJ NN NN VBZ PRP$ JJ NN MD VB JJ NNS IN JJ NN NNS IN IN DT IN NN NNS IN JJ NN
2494.txt,the performance of,though it improves the performance of a04 and a05 obviously the mean accuracy drops to 59 58,O O O B I I O O O O O O O O O O O,IN PRP VBZ DT NN IN NN CC NN RB DT NN NN VBZ TO CD CD
2495.txt,it shows that,thus it shows that indiscriminately gathering samples from multiple subjects is inefficient due to the distribution shift of different subjects,O B I I O O O O O O O O O O O O O O O O,RB PRP VBZ IN RB VBG NNS IN JJ NNS VBZ JJ JJ TO DT NN NN IN JJ NNS
2497.txt,there is still an obvious gap between,though the fine tuning method significantly outperforms those in both the abovementioned scenarios there is still an obvious gap between it and our method with an adversarial loss,O O O O O O O O O O O O O B I I I I I I O O O O O O O O,IN DT JJ NN NN RB VBZ DT IN CC DT JJ NNS EX VBZ RB DT JJ NN IN PRP CC PRP$ NN IN DT JJ NN
2498.txt,it validates that,it in turn validates that the proposed method with the domain discriminator is able to narrow the distribution discrepancy and leverage the useful information from source data to improve the classification performance,B O O I I O O O O O O O O O O O O O O O O O O O O O O O O O O O,PRP IN NN VBZ IN DT VBN NN IN DT NN NN VBZ JJ TO VB DT NN NN CC NN DT JJ NN IN NN NNS TO VB DT NN NN
